artist,title,key,song_url,year
"Singing Nun, The",Dominique,20145,236a08dabb05647addd18ead9ecb26c18dbf953c,1963
Paul and Paula,Hey Paula,20146,8d4b7bc3255fc47fed05b53d48b63d974a2b9620,1963
"Angels, The",My Boyfriend's Back,20147,d24c1e5aba6d34ac0b49922a47e4701e00bb58ec,1963
Bobby Vinton,Blue Velvet,20148,56c384d7b919fee765811a3bac043c79a69697e8,1963
Kyu Sakamoto,Sukiyaki,20149,f34874d13d5905cd93f0a5a5820029c87e40a2b0,1963
Little Peggy March,I Will Follow Him,20150,e22b2a8945c007c2cfb07454d12a8007aa41d0df,1963
Little Stevie Wonder,Fingertips ,20151,f51f33401ac1e2c858aecca3fff957457e1ab922,1963
"Four Seasons, The",Walk Like A Man,20152,91c8c5a597426bab6e5530024868e31185e289ff,1963
Steve Lawrence,Go Away Little Girl,20153,3f712b40a795e89841d32a5ab8ad82bc2bcafc17,1962
Dale and Grace,I'm Leaving It Up To You,20154,fa2cc86b4d7bbfda1e270b3b7ba6485903ce52f3,1963
Jan and Dean,Surf City,20155,98ba2c0c8f1e3cb72ddef6b62cdb0c062f93100b,1963
Lesley Gore,It's My Party,20156,f2d4be8d89d3f0e6c87871a43c33e3fd251f7382,1963
"Rooftop Singers, The",Walk Right In,20157,0eb26bc39352211d6b98cc8798ae201ce0a73456,1963
"Essex, The",Easier Said Than Done,20158,d8df0ede470907ddf26409d23f147200b79b1780,1963
Jimmy Soul,If You Wanna Be Happy,20159,bbf8dbf17546f27593b89697f771927b7a11a920,1963
"Tymes, The",So Much In Love,20160,a67afcd1643032b4cc29ebf3130749605f07ecda,1963
Nino Tempo and April Stevens,Deep Purple,20161,82358bc5509ffdd62a5deb1482936b584093ddbd,1963
Ruby and the Romantics,Our Day Will Come,20162,b67d16ad6242f9c13c8a8fd11340841a78016a95,1963
"Kingsmen, The",Louie Louie,20163,8bae8308d070c28c91837da1d467a0d03acc3cc4,1963
Andy Williams,Can't Get Used To Losing You,20164,ab79579037c6ef6da53dadd56d67b79d843745da,1963
Dion,Ruby Baby,20165,59bcd9185cc238c3c6a0fff3f9dfa111095492c0,1963
"Ronettes, The",Be My Baby,20166,938a439ad02b496d0a32198c517e0a3afba91cd2,1963
Allan Sherman,"Hello Muddah, Hello Fadduh! ",20167,82ad80e2faa1e29226409bbe6aa7b8f32ebeda9b,1963
"Jaynetts, The","Sally, Go 'Round The Roses",20168,dfa8fb0222a0a434e3e78192f7d37538eeab48cc,1963
"Peter, Paul and Mary",Blowin' In The Wind,20169,9446049264684584e330a3067f1b721c2d51aff3,1963
"Village Stompers, The",Washington Square,20170,9ab979c62e8eec500147170cd9a3268695833644,1963
"Surfaris, The",Wipe Out,20171,ebd364e1036622db199c5a5a16311990fee6f69c,1963
Skeeter Davis,The End Of The World,20172,39a63f10fd9e989d7112215dddb5fd5ed7521919,1963
"Peter, Paul and Mary",Puff The Magic Dragon,20173,8666c862c9a405a6d67ec0c7a0e44d65ba6dfe50,1963
Trini Lopez,If I Had A Hammer ,20174,62d5526135ea1440698b73172a20daf511d3d0ea,1963
Bobby Darin,You're The Reason I'm Living,20175,0c6df7e3a5ba2b2944c6d3fb8f77f6d60fc2eb0f,1963
Bobby Vee,The Night Has A Thousand Eyes,20176,db9aee2d3c9c5a9d6cfc21e46d319c80db0ba535,1963
Tommy Roe,Everybody,20177,1c629bdb352b7e3a00ef4713358bffcb8a64e166,1963
Elvis Presley,You're The Devil In Disguise,20178,161c6a70877238f9f897f04efbbe0d09e497fb51,1963
Barbara Lewis,Hello Stranger,20179,d5f78905a4fb6ac47c8d014218b3b0f9f369e6fa,1963
"Cascades, The",Rhythm Of The Rain,20180,f3161f5f6ab07b65c05ce7f4f33c337956a34e46,1963
"Beach Boys, The",Surfin' U.S.A.,20181,5a8fe0d7b177c82a1ee23e396062d931902a0e23,1963
Al Martino,I Love You Because,20182,9372131cb7635c0e09e96826623c83ff4c00c81e,1963
"Dovells, The",You Can't Sit Down,20183,f2f3c7d4cb043a4e9543242f5f329312a3f1e94d,1963
"Orlons, The",South Street,20184,6b10d215f9593dfd4e1f4aaa209f27f060b1c35a,1963
"Four Seasons, The",Candy Girl,20185,8daed9eb7ba24380e13cfe66a242153171f0cb5b,1963
Bobby Vinton,Blue On Blue,20186,647621ede769c235576c15959505d4abbaa55d2e,1963
Rolf Harris,"Tie Me Kangaroo Down, Sport",20187,be405bf20602004432995c51921ba8f6ba5681a7,1963
"Crystals, The",Da Doo Ron Ron ,20188,896d837c658f243e4d87da66e75d77d81c746d19,1963
"Caravelles, The",You Don't Have To Be A Baby To Cry,20189,b780ac0435ab6edfe6a503565c11c44e2f2eb228,1963
Brook Benton,Hotel Happiness,20190,ab5797a49f0d0a3cc5b4f174630151ae448e75e7,1963
Ray Charles,Busted,20191,a18cb31e8f11e282a19dfa9fe573d907085f21af,1963
Martha and the Vandellas,Heat Wave,20192,7cee05babc3e92868a3ec694b613d29fe099cdc5,1963
Lenny Welch,Since I Fell For You,20193,5b63d492170246ef26c6419a66e1d353502a54fc,1963
Chantay's,Pipeline,20194,cb610e6ecdd3dbd5c4c068994405e309332454d4,1963
"Exciters, The",Tell Him,20195,b2c762e5abe7a82b7fbbe74bba841569b9944700,1963
Garnet Mimms,Cry Baby,20196,3c6510d910a4ea2f5ff6e6ef2d807fdd97614749,1963
"Impressions, The",It's All Right,20197,c324c025743471db07d301a443de48ea79d31844,1963
"Shirelles, The",Foolish Little Girl,20198,30c9167d2f54d04098220e0cd218d731da65952c,1963
Johnny Thunder,Loop De Loop,20199,763061e009a910599785290beaad45fc7a882607,1963
Ray Charles,I Can't Stop Loving You,20801,2bd8c97967aa3207f0d3c148329e432034fecbae,1962
"Four Seasons, The",Big Girls Don't Cry,20802,de381c1b23124bab86ee139f4a6e03f9afaf1a1a,1962
"Four Seasons, The",Sherry,20803,9bbe2ebe63a8c55dc506662f9f95313bc373ddb9,1962
Bobby Vinton,Roses Are Red ,20804,7c82dd5fb82f0d18d54b0120c450ab1c6bd169f2,1962
Joey Dee and the Starliters,Peppermint Twist ,20805,23cd5d15bb932c394340ae21cc498c1454a1c909,1961
"Tornadoes, The",Telstar,20806,64a98aa9ea0ba84d545e17b5094278cc1e24157d,1962
"Shirelles, The",Soldier Boy,20807,7631f5242d9820c22f45ff6830258a8fea61ad21,1962
Bruce Channel,Hey! Baby,20808,b76ec2718d272578921e99766332df6d678b72ce,1962
Gene Chandler,Duke Of Earl,20809,f24259328f3a6d25ea64b14944aca6af8cb98ca5,1962
Chubby Checker,The Twist,20810,52db198f599cc7261d03285450fd5fccbb3da6d0,1961
Shelley Fabares,Johnny Angel,20811,bfba12cfd3b28ae8049778130b3fa400009db5d1,1962
"Crystals, The (Blossoms)",He's A Rebel,20812,9752348dc22410854a0abe3a1d09415b07657718,1962
Neil Sedaka,Breaking Up Is Hard To Do,20813,615c303c30f5fc61255d856d316ce955e16bb41c,1962
Bobby 'Boris' Pickett,Monster Mash,20814,00a3d5fce7abb5310c69ccc6c1027dfbcbdf44ca,1962
Elvis Presley,Good Luck Charm,20815,e37def19d18c24ee61538ea80419f5706098c6d2,1962
Tommy Roe,Sheila,20816,2d0b322ae792f55f3ec16be3ca7b8cfef853c84f,1962
Mr. Acker Bilk,Stranger On The Shore,20817,8b3a2da8d214447e1d651af9b396dcc74ce96951,1962
David Rose and His Orchestra,The Stripper,20818,78b70ee518bfb3afe11b0294678464cbbdbc0c6c,1962
Little Eva,The Loco-Motion,20819,d6cc28fdfae8a840972516f5039f7d8304a68499,1962
Connie Francis,Don't Break The Heart That Loves You,20820,338ed498e62c61a9c8fa1e14f3176e1b5752f999,1962
Elvis Presley,Return To Sender,20821,9c7c48f5770c4a802acd1786ce1300b2a91d0e6d,1962
Chubby Checker,Limbo Rock,20822,2b57a9e6dd5cee024ace43a208742b2004a27b27,1962
Dee Dee Sharp,Mashed Potato Time,20823,fc73cc1589fc61c9a1afda971ee7657fafc9fbb1,1962
Nat King Cole,Ramblin' Rose,20824,f336778f8e3d2dd9eff2c8b93a8152614e9d0ad6,1962
"Orlons, The",The Wah Watusi,20825,8849c7270d404c312d92d5afbee79e25822aafe1,1962
Elvis Presley,Can't Help Falling In Love,20826,26e409b39a2da6dc18fab61020c90be2938dc0e9,1962
Dion,The Wanderer,20827,6c1983102ecc6917b1c38aea8251fbef11603887,1962
Kenny Ball and His Jazzmen,Midnight In Moscow,20828,183ea7be8ee8c93219f216aef650d21e65f796f7,1962
Ray Charles,You Don't Know Me,20829,3c49b00f703e97a51ba7e27448765daff8a2c686,1962
Gene Pitney,Only Love Can Break A Heart,20830,e3143e498431c42de61e3d621ca053c265ba9f32,1962
Marcie Blane,Bobby's Girl,20831,e78295f5c615a0178be15135377edf18ecec8dca,1962
"Contours, The",Do You Love Me,20832,12d33ac4bd2fa30eac1474666916e0a8ab09f916,1962
Brenda Lee,All Alone Am I,20833,9ca2ecde12a918d5bcf957ac5aabc4ac0394aac3,1962
Freddy Cannon,Palisades Park,20834,7cb6de301dcafea6acd1652b8b54d6699a122fec,1962
Brian Hyland,Sealed With A Kiss,20835,d8eb6984f7a5b6f454604977f29e9e74612f9653,1962
Chubby Checker,Slow Twistin',20836,a6817b498cf51b3c3ca3f3dabc570e18a7f1566d,1962
Sue Thompson,Norman,20837,7d577ace574594a0d92e3bcbd491b0290cbfea1a,1962
Booker T. and The MG's,Green Onions,20838,4d7beeddb7d7c46981e6e8b40cfd7c04385ca42e,1962
Johnny Tillotson,It Keeps Right On A-Hurtin',20839,0736f7e5f11d9a4ac3fdbd10a64cb4edd61f3844,1962
Barbara George,I Know ,20840,97902846c78878ad1383ea9403f9cf0dbe00d77c,1962
Bobby Darin,Things,20841,efa7fe6146dec98ad7783438cf1ef719caf1671e,1962
Dion,Lovers Who Wander,20842,8e5aefb3c374f181b1eb23ea935fe696dbd5074d,1962
Chris Montez,Let's Dance,20843,3fb5ab9ae06faf4d8e4f753110232e446d45a193,1962
"Sensations, The",Let Me In,20844,d365a32394bdc690be942e38dccfc2c28d6a8687,1962
Brenda Lee,Break It To Me Gently,20845,dbb3e085c65be111dab3b15d7ccd10c163185c8b,1962
"Orlons, The",Don't Hang Up,20846,81740e6141fa4d887d4a4b6a620dc092134da176,1962
Gene Pitney,The Man Who Shot Liberty Valance,20847,97e54b01e7b91f86f03e3d04e296db4fad944856,1962
Roy Orbison,Dream Baby ,20848,063ccd8ef5b96ac1869137ed40a51eb33bb97eb6,1962
Bobby Lewis,Tossin' And Turnin',21477,99b47387a9abea5296f9e7e1f8c52a2b638c25cd,1961
Jimmy Dean,Big Bad John,21478,0edbcd40953dd523808d94734087f03d233c540f,1961
Del Shannon ,Runaway,21479,227ef4196732f40dcb810b5ad633c013ab62ea7b,1961
Bert Kaempfert and His Orchestra,Wonderland By Night,21480,6451695773d2e1438f9d975369cd89d67cc293c6,1960
Chubby Checker,Pony Time,21481,f12f65d2ee3eefe7e88f0a3f6de2226d03394690,1961
"Tokens, The",The Lion Sleeps Tonight,21482,95870249d01fe1e7f910a0ca9700d54655b4c47e,1961
"Marcels, The",Blue Moon,21483,42a2059c79be4b85258c3d93f620403a0be50532,1961
Bobby Vee,Take Good Care Of My Baby,21484,283fb7a2483d94458ed039cf5124bb44788e29d4,1961
Lawrence Welk,Calcutta,21485,57a328a200f9ec137daaad25c93501f636dd373d,1961
Dion,Runaround Sue,21486,6fc90d3590c3506ffbeb633f048ac1dce402ae8f,1961
"Highwaymen, The",Michael,21487,d08f7bef11b413bf469cb30953085e1c251e6a4c,1961
Ricky Nelson,Travelin' Man,21488,cf9162102cdf3ac329aba9136a3f4379b0da5f6c,1961
U.S. Bonds,Quarter To Three,21489,8cce24c188f64eb731d1f450f00c1ed292520735,1961
Ray Charles,Hit The Road Jack,21490,6a6d2864662f2f9143b2e91bac52f9690fcaf8b9,1961
Elvis Presley,Surrender,21491,2505540be7059e463b97ddc9d8279b63c218c04f,1961
"Shirelles, The",Will You Love Me Tomorrow?,21492,e840dd8649f730720006613ff49aba1d9a1454c8,1961
Ernie K-Doe,Mother-In-Law,21493,27f3d6dc024b9cb6edf56f2281012203e833d721,1961
"Marvelettes, The",Please Mr. Postman,21494,c293db5e96d152e4be5a4d6f22b015506615f0d1,1961
Joe Dowell,Wooden Heart ,21495,f5e7b699811ef878c0414a6fbb9aa54be258532f,1961
Pat Boone,Moody River,21496,31d7136a9ba2cf09c1c0290e90e84da04304b79a,1961
Roy Orbison,Running Scared,21497,be9169e6cb36cf83302289fb1667c5160abaafc4,1961
Brook Benton,The Boll Weevil Song,21498,19d6ff4fc820397ab6d94d7d0f1a3f901517aa31,1961
Chris Kenner,I Like It Like That ,21499,7ca020903fe80440e049acb471c87c4cfdca7410,1961
"Dovells, The",Bristol Stomp,21500,b0617539c763e07459191a58929def60df9fccd8,1961
Jorgen Ingmann and His Guitar,Apache,21501,21a3eccfcc6f0703f179ba8ba3006579a131492d,1961
Dick and DeeDee,The Mountain's High,21502,d5ca87ed5cb201d8a1669b9080b5c5b0a200bc1f,1961
Ferrante and Teicher,Exodus,21503,319f36b8897f5a2b7bb1386bdee5f7535a8b6829,1961
Dee Clark,Raindrops,21504,a4e2fcde223ffefea6df603956e08a573a77aee0,1961
"Miracles, The",Shop Around,21505,b3b5806c118cf826a7342d375eda0ed437fa7725,1961
Bobby Vee,Run To Him,21506,0bcbf37332b042f79503691cbba93f15147f3f27,1961
Roy Orbison,Crying,21507,8f4a6c0df372d64d79dff5110f575faadda74200,1961
Shep and the Limelites,Daddy's Home,21508,7639a21fd8ad5b87316221a6ea149269f54e034b,1961
"Shirelles, The",Dedicated To The One I Love,21509,4d76a6daf3f8f39d0ea2e32e9727ca9e4cba4f75,1961
Gene McDaniels,A Hundred Pounds Of Clay,21510,8e11f68d55e19981fa3a4d1a267b761ac80667e1,1961
James Darren,Goodbye Cruel World,21511,396854574e6dbc6e3064ad7b0831a8bc47cbc1d6,1961
"String-A-Longs, The",Wheels,21512,b7b5ef0549a4de7ab73ad8e8bfe1927d418b707e,1961
Mar-Keys,Last Night,21513,618de5c275a63c4403b7e10947034568a1763111,1961
Brenda Lee,Fool 1,21514,112c7f28e635ca15e42e2313d727cfcec49de88f,1961
"Jive Five, The",My True Story,21515,d6726dd2f57f3941127946042209aa040fd98d37,1961
Marty Robbins,Don't Worry,21516,8a30f2fe64e4e42042c736cfc4c628d1c24f9afc,1961
Linda Scott,I've Told Every Little Star,21517,71d48ce060ab5132832169f39e3f00fbbe5cf883,1961
"Capris, The",There's A Moon Out Tonight,21518,0366a9dc5f80cac7429248dbcc54065317f97bf3,1961
Brenda Lee,Dum Dum,21519,7ffd6cf1b063bc2c01c6d9ae8a06c0410da9c93f,1961
Ben E. King,Stand By Me,21520,cdc0401bbc4a03b855d9dd820fdf680917865dba,1961
"Shirelles, The",Mama Said,21521,c59c617ebc725fed535fd0e0a6b550d13eeeb7c3,1961
Floyd Cramer,On The Rebound,21522,b6ac710cdcab94bae6102b96c39a1affa819861b,1961
Connie Francis,Where The Boys Are,21523,dd746c8522eb6396423c6fc352da287ae1bab7be,1961
Neil Sedaka,Calendar Girl,21524,862a82e7f8773e403e231b5ee76ffe73157174e6,1961
Clarence (Frogman) Henry,But I Do,21525,b41f1f41192567d34c2390ee08f3ec3489982ea1,1961
Arthur Lyman Group,Yellow Bird,21526,7a84d4f0038d34a5152703d1c7d4c437354fa8b0,1961
Ral Donner,You Don't Know What You've Got ,21527,40edc3bcab66158c4310352dc2ca514c609d1ae8,1961
Timi Yuro,Hurt,21528,1e9cf219aaf3c5cf56ee40c8825a4d6f918a6bcb,1961
Elvis Presley,Marie's The Name His Latest Flame,21529,a26398c1fab71f923251e6d7fc981fcb428b2f74,1961
Percy Faith,The Theme From A Summer Place,22160,8312667a50c3908c5aea84554eefb2812159d2fb,1960
Elvis Presley,Are You Lonesome To-Night?,22161,97ebe5aaca81ad0d6a610257212fe1c89279c761,1960
Elvis Presley,It's Now Or Never,22162,d58680d1825633ca41a9e78edf8a4bc585632e32,1960
"Everly Brothers, The",Cathy's Clown,22163,69c63a844f61f0073d8c37052cef53ce028e151d,1960
Elvis Presley,Stuck On You,22164,39e4760559e4633adc7d11e3da5c3cc65a998c91,1960
Brenda Lee,I'm Sorry,22165,c4c8a3aa5ab3cfeca01037dd7f0143e58226fb72,1960
Johnny Preston,Running Bear,22166,2f892626e1b7c60a4f3e5b87dab893262d987651,1960
"Drifters, The",Save The Last Dance For Me,22167,9addbbd45fccfd88c683ebb6c877d1ac035284a5,1960
Mark Dinning,Teen Angel,22168,a0b1a49748d50a8ffcdeb8c87bb630c37bfbf733,1960
Connie Francis,My Heart Has A Mind Of Its Own,22169,e5ff93f30cdb7434d5bce40c665e7829096bcb17,1960
Marty Robbins,El Paso,22170,0bde321c4359f861ff60b39354607e4a97f2acd1,1959
Connie Francis,Everybody's Somebody's Fool,22171,702baf0d2521b3fe444ddc194ab1abd15f87bcc6,1960
Chubby Checker,The Twist,22172,52db198f599cc7261d03285450fd5fccbb3da6d0,1960
Brian Hyland,Itsy Bitsy Teenie Weenie Yellow Polkadot Bikini,22173,8aad3429e1cb5284e0e433f5bf2d04ad9b12ab11,1960
Hollywood Argyles,Alley-Oop,22174,77e727e87f7b687c245f25881f7601733188c18b,1960
Larry Verne,Mr. Custer,22175,efaaafe09edf1cb9a1a378aeea3d38d6f1a19abd,1960
Brenda Lee,I Want To Be Wanted ,22176,5eeb0ccd6f664d75688e55f7533cb6f043b03ed7,1960
Maurice Williams and the Zodiacs,Stay,22177,45a6d6da2994edfcaa74a6fce1c628281403f578,1960
Ray Charles,Georgia On My Mind,22178,f3288756f953ca1960f1fb6532831ba883d0fe31,1960
Floyd Cramer,Last Date,22179,7edcc6c7f77255a1d2b554851b3859fcb1980560,1960
"Brothers Four, The",Greenfields,22180,185d85efd37a81131d091f63cfbc46e7bd95c4b9,1960
Jim Reeves,He'll Have To Go,22181,c0a9bc3dfd30c45748f7acc2e6f19290f0402abd,1960
Sam Cooke,Chain Gang,22182,1a3b08a36cabdf1f2ed20a2552aa0abb5def33ea,1960
Paul Anka,Puppy Love,22183,6970cdcfb03d64be2d28fe3cf250edfbcc66069a,1960
Jimmy Jones,Handy Man,22184,4ee11983c118c2129b5c6dc460b5dd50694b6095,1960
"Ventures, The",Walk -- Don't Run,22185,86fed2f0a5ee929e2bab8664da0db5977c7215e8,1960
Roy Orbison,Only The Lonely ,22186,e8ce8fc4f7841aa30075d90a1891975a25003a5e,1960
Bobby Rydell,Wild One,22187,65733e161b76e30767d63cf5b3d25a67a8c69975,1960
Johnny Tillotson,Poetry In Motion,22188,513c0b4c3dd24e9423558f55afdf2ca5188e1cbc,1960
Jimmy Jones,Good Timin',22189,62b6bf965cd29ad5723666294f31d0ded8816698,1960
Jack Scott,Burning Bridges,22190,1df0a8c283accf7e03d1abb550ff696dfc8267cf,1960
Kathy Young,A Thousand Stars,22191,0744f715d032781b0a58995c587a21fa3c21f865,1960
Connie Stevens,Sixteen Reasons,22192,3fc5cc0e98631290d2e83a65ca4767e09bb26593,1960
Johnny Horton,Sink The Bismarck,22193,10db57317bddf8785071297b357318bbf0a4dcec,1960
Freddie Cannon,Way Down Yonder In New Orleans,22194,f16298c2ecef38934f5b22306c725067a2396e60,1960
Dion and the Belmonts,Where Or When,22195,de7374df3cdfd263255948eee3d5b0e9eba6cb5d,1960
Joe Jones,You Talk Too Much,22196,10b4aa4949d6666dff0d4b574b68863e9ef9707c,1960
Jackie Wilson,Night,22197,398e270e0974304ad2b94ae396231852325e1033,1960
Jeanne Black,He'll Have To Stay,22198,01dac4e49caa9f004dfd95d0cc38ad7a30226b29,1960
Duane Eddy,Because They're Young,22199,e9cd1b729c3d2484219f95e478868bf228c41512,1960
Johnny Horton,North To Alaska,22200,9c6c5503baa53722a690156f4733739f5a5b42d6,1960
Brenda Lee,Sweet Nothin's,22201,ecae7caaca3ed25b88a45238efb1e5b0a708b70d,1960
Bobby Rydell,Volare,22202,b1a8d74330563c515bb3570bcc16cfc7895b2d63,1960
Bobby Darin,Mack The Knife,22763,e8b0f9dfca9fd213711a72271025bcb8014e4a13,1959
Johnny Horton,The Battle Of New Orleans,22764,d96e37c04389f84979393efdad7cd11e97d9ad6b,1959
Frankie Avalon,Venus,22765,76ac60b0df1ddbd08ed65718e8a90a093d822128,1959
Lloyd Price,Stagger Lee,22766,ddd36f5afb4d4f76c2f0e3984dba024dc822e8dd,1959
"Browns, The",The Three Bells,22767,e84b42d1e2cbbd3c88ca6e9bcc172563ba4b1422,1959
Paul Anka,Lonely Boy,22768,fc48ff507b5a143bcb5cbd5890440d7ab3b8c3aa,1959
"Fleetwoods, The",Come Softly To Me,22769,8526001b3ee3d8dbc0b72f59be751cfa7f3f0b03,1959
"Platters, The",Smoke Gets In Your Eyes,22770,7c8d8805bf149f4194cd39ac9786185be753199f,1958
Guy Mitchell,Heartaches By The Number,22771,94b715e80ebd3f0581f6f071d7c878397d7993a5,1959
Santo and Johnny,Sleep Walk,22772,f818a000cf899ab75844679aaa0946c875dca8bc,1959
Wilbert Harrison,Kansas City,22773,229ecb0290b62f35603f0dd61156766075eb3b9c,1959
Elvis Presley,A Big Hunk O' Love,22774,5a8b0818320492390408539f892077864c30c52a,1959
"Fleetwoods, The",Mr. Blue,22775,c5b0e056b84e34dd0a48ee14717c98eb69a05c74,1959
Frankie Avalon,Why,22776,e61f84f51491a5ecdf8755a7d319cd124791234b,1959
Dave Cortez,The Happy Organ,22777,cc7d5d31a319e5354f8c5d2a69110c20339ccdb5,1959
Paul Anka,Put Your Head On My Shoulder,22778,22e1b816dcfdcc8969ef2d833eab865d1952bd29,1959
Lloyd Price,Personality,22779,083365ffe5ef17bdbd233dc4fbab13e2370ef9c7,1959
"Coasters, The",Charlie Brown,22780,9282c5a7122ec3dfe3acc9b9f1f049b9a1330726,1959
Ritchie Valens,Donna,22781,d16e11119beac31135932d455dfcbf554ac6b8ae,1959
"Crests, The",16 Candles,22782,c6b7cbda3df51635f2fd6b4f3be61a6d53aa05c9,1959
Connie Francis,My Happiness,22783,bfd4437aac0d6402339160724fa13320c5a3ae7a,1959
"Impalas, The",Sorry ,22784,4e08a5571c2f2658dfd028231033160323ca344b,1959
Phil Phillips,Sea Of Love,22785,68855ddbde4b89694db2fef0994c8ad31c538cd0,1959
Bobby Darin,Dream Lover,22786,f2cfbea96801e0fe3ecc810fd674214a7d8b1ce4,1959
Della Reese,Don't You Know,22787,3ef5dd8759dc8a0b28b3f0e5b01cfbd262a44519,1959
"Drifters, The",There Goes My Baby,22788,5e2988e556991299474b3e86c334750cc46b8d7b,1959
Bill Parsons,The All American Boy,22789,1a7ab8a2436bed5053f50def2a1d9a5268b258c3,1959
Elvis Presley,Now And Then There's A Fool Such As I,22790,df6e589ac8d6ddf0c7c5f7cf09b22cd176903823,1959
Carl Dobkins Jr.,My Heart Is An Open Book,22791,5b4d553c5ef442d59e3ebad34fe3c16f5fd7cb62,1959
Dodie Stevens,Pink Shoe Laces,22792,906a4055ebbe6e22ca088072dfff94433acd1309,1959
Miss Toni Fisher,The Big Hurt,22793,65e05f450beff9cb23e7aee338ba328a8a31f7f7,1959
Lloyd Price,I'm Gonna Get Married,22794,a257a5969ee070069a15e3121328d2c708ed9a64,1959
Fabian,Tiger,22795,87430299fb134f58924f2c4ff3364b33f8922e6a,1959
David Seville,Alvin's Harmonica,22796,39eaac9896bb3a4f7c50604e3416d31f929ce5ac,1959
Brook Benton,It's Just A Matter Of Time,22797,60ade635b520c804843ce7a6a633ba018c5c6608,1959
Sammy Turner,Lavender-Blue,22798,70d48fcabdd1449a5866330a364c432fe9bb78c1,1959
"Everly Brothers, The",'Til I Kissed You,22799,c1719c80d7145e735caba90b0d2a1a77ea8827b2,1959
Stonewall Jackson,Waterloo,22800,4a840c83b22c8f9e1a9fe7f795f4ac2324383f7e,1959
Sandy Nelson,Teen Beat,22801,5e3f240dd3900e3932f0b7561dced2d96aee693f,1959
Martin Denny,Quiet Village,22802,8b26767fdb43e19a43bf503471341ab8493735ec,1959
Edward Byrnes,"Kookie, Kookie ",22803,c790a15eca888e2d4dd6db4bed8b1df80abc75af,1959
Billy Grammer,Gotta Travel On,22804,81e23baca85b1e42d74f4630c12f6a68997d33fa,1959
Paul Anka,It's Time To Cry,22805,da71e705f948bca8bb4824b542fbcc4fba562e90,1959
Elvis Presley,I Need Your Love Tonight,22806,43f5093447ecdab8458c2ca0d1b33fef58a0dcb1,1959
Ernie Fields,In The Mood,22807,ed29d172d730668e690408e663e2bb4302d422b2,1959
Danny and The Juniors,At The Hop,23339,5aca87a2ba3bd962fbf23c25dda926cba728029b,1957
Tommy Edwards,It's All In The Game,23340,420620c5169f594b17732b3d93dad1da99287c66,1958
Sheb Wooley,The Purple People Eater,23341,ba7a323ac7e77ca3b7fc2b955409ae5344af96c9,1958
"Everly Brothers, The",All I Have To Do Is Dream,23342,88735c32e30423b5f71af3d7e28d5040e698829b,1958
"Champs, The",Tequila,23343,2c88f827c751d5e53c9ce222cf04ce5d40c879b1,1958
Elvis Presley,Don't,23344,1dc1b97afb9db8faad41c6de5515fdad2dd06d2b,1958
Domenico Modugno,Nel Blu Dipinto Di Blu ,23345,366867d48856f9a100b659dca50d9f887a9259c4,1958
Laurie London,He's Got The Whole World ,23347,cf81be62723edcce5a90bc2ac90d5ea4a047342b,1958
"Chipmunks, The",The Chipmunk Song,23348,147a4cbf9cf2b33e1ae5415e6eb9b801b6548554,1958
David Seville,Witch Doctor,23349,ce9b3727e6972edabcc4ccd2e167ff22ad014bfb,1958
"Teddy Bears, The","To Know Him, Is To Love Him",23350,e4baaafd61ce64549ae9622a5d6705077f33863c,1958
Ricky Nelson,Poor Little Fool,23351,ded387d45d57e5f948e2e3e7b3bd417b8fd3841f,1958
Conway Twitty,It's Only Make Believe,23352,78596b3b94dd959ad120ebf092435005afdd73f9,1958
"Silhouettes, The",Get A Job,23353,722c3f2bebafcbf2f861747c0a42a24d34985c1c,1958
Elvis Presley,Hard Headed Woman,23354,92e9f37332788b601152c83284afe9b57a5c1613,1958
Perez Prado and His Orchestra,Patricia,23355,f732ff81d860f2109b91ae585450dff531294c5b,1958
